ID,Sex,Cohort,Ethnicity,Race,MomEduc,DadEduc,ParentEduc,ParEdCon,AgeT1,AgeT2,Enum_T1,Enum_T2,GiveNum_T1,GiveNum_T2,GiveNumCatChange,CPknow_T1,CPknow_T2,PointX_T1,PointX_T2,MagBox_T1,MBCat_T1,NumCat_T1,AnsOtsCat_T1,MagBox_T2,Num_T1,MBCat_T2,NumCat_T2,AnsOtsCat_T2,Num_WF_T1,Num_T2,Num_WF_T2,OrdCh_T1,OrdCh_T2,VerbCount_T1,VerbCount_T2,NVBCalc_T1,NVBCalc_T2,NumRec_T1,NumRec_T2,NumComp_T1,NumComp_T2,CountKnow_T1,CountKnow_T2,Area_T1,Area_T2,EF,WPPSI,PALS,TEMA,TEMA_raw,ZParentEduc,ZAgeT1,ZEF,ZNum_T1,ZNum_T2,ZMagBox_T1,ZMagBox_T2,ZGiveNum_T1,ZGiveNum_T2,ZWPPSI,ZPALS,filter_$,RMagBox_,NMagBox_,RNum_T1,NNum_T1,ZSco01,ZSco02,ZSco03,ZSco04,ZSco05,StdZ01,StdZ02,StdZ03,StdZ04,StdZ05,ZAgeT2,ZzZz01,ZzZz02,ZNumCat_T2
462,0,C, , , , , ,0,45,48,3,6,2,2,0,0,0,1.15,1.48, , ,1, ,62.5,66.67,0, , ,1.1, , ,2.78,1.42,1,4, ,8.33,0,0, , ,58.33,25,91.67,83.33,34,99,2,88,8, ,-.314345938960277,.192732721617316,-.0283963020695855, , ,-.448738428178247,-.617364335791787,-1.02514304918594,.150962201455523,-1.1148335392123, , , ,87,1, ,-.314345938960277,.192732721617316,.150962201455523,-1.1148335392123, ,-.314345938960277,.192732721617316,.150962201455523,-1.1148335392123,-.661647491330492,-.448738428178247, , 
474,1,C, , , , , ,0,49,52,4,15,1,2,0,0,0,1.27,1.78,50,0,0,1,87.5,40,1,0,3, ,30, ,1.92,2.8,5,4,0,25,1,3, ,0,25,75,45.83,70.83,18,99,5,75,4, ,.968963255145598,-.986338045923914,-1.58347034784347,-2.04845660548392,-.961482726598457,.866338130535813,-1.12439121582504,-1.02514304918594,.150962201455523,-.793020129656303,1,150,2,182,2, ,.968963255145598,-.986338045923914,.150962201455523,-.793020129656303, ,.968963255145598,-.986338045923914,.150962201455523,-.793020129656303,.596780090219664,.866338130535813,-2.04845660548392,-.964513731551425
488,0,C,2,3,5,4,4.5,2,46,50,10,12,6,6,2,1,1,1.67,1.73,75,1,1,4,62.5,73.33,0,1,2,.69,83.33,.46,3.66,2.3,13,12,41.67,41.67,4,10,33.33,100,50,58.33,25,100,45,105,23,110,16,1.13528320119869,.00648135956619147,1.00334387430191,.359934899462252,.606721143400058,.430070573303456,-.448738428178247,1.41074318434123,1.04672500811617,.536865577361692,1.13786032767965,0,62.5,1,69.5,1,1.13528320119869,.00648135956619147,1.00334387430191,.536865577361692,1.13786032767965,1.13528320119869,.00648135956619147,1.00334387430191,.536865577361692,1.13786032767965,-.032433700555414,-.448738428178247,.606721143400058,1.03103191993428
500,1,C, , , , , ,0,42,45,0,0,1,2,0,0,0,2.3,2.92,50,0,0,1,62.5,43.33,0,0,1,0,53.33,5.37,2.41,2.72,1,3,0,33.33,1,1, , ,66.67,50,45.83,50,15,98,1,78,3, ,-1.27682783453968,-1.20741381483789,-1.38930474707756,-.886909692274409,-.961482726598457,-.448738428178247,-1.12439121582504,-1.02514304918594,.0866449721378285,-1.22210467573096,1,150,2,175.5,2, ,-1.27682783453968,-1.20741381483789,.0866449721378285,-1.22210467573096, ,-1.27682783453968,-1.20741381483789,.0866449721378285,-1.22210467573096,-1.60546817749311,-.448738428178247,-.886909692274409,-.964513731551425
543,0,C,2,5,3.5,2,2.75,1,49,52,12,12,3,6,1,0,1,1.48,1.68,50,0,0,1,50,50,0,0,1, ,56.67,5.04,2.99,2,7,12,8.33,41.67,4,7,66.67,33.33,66.67,75,66.67,33.33,45,97,21,103,15,-.885835162180989,.968963255145598,1.00334387430191,-1.00039046566354,-.720618792569318,-.961482726598457,-1.10627670753528,-.110337455758532,1.04672500811617,.0223277428201336,.923318054642325,1,150,2,153.5,2,-.885835162180989,.968963255145598,1.00334387430191,.0223277428201336,.923318054642325,-.885835162180989,.968963255145598,1.00334387430191,.0223277428201336,.923318054642325,.596780090219664,-1.10627670753528,-.720618792569318,-.964513731551425
556,0,C,2,6,3.5,3.5,3.5,1,49,52,12,20,6,6,2,1,1,2.89,2.89,87.5,1,1,4,75,100,1,1,4,.03,100,.01,2.11,1.69,20,20,50,50,10,9,83.33,83.33,75,66.67,83.33,75,46,105,22,107,17,-.0196415778754101,.968963255145598,1.07703579727324,1.91500894523614,1.43668201108984,1.12584722325441,.208799851178783,1.41074318434123,1.04672500811617,.536865577361692,1.03058919116099,0,31,1,3.5,1,-.0196415778754101,.968963255145598,1.07703579727324,.536865577361692,1.03058919116099,-.0196415778754101,.968963255145598,1.07703579727324,.536865577361692,1.03058919116099,.596780090219664,.208799851178783,1.43668201108984,1.03103191993428
562,0,C,1, ,3.5,3.5,3.5,1,42,46,0,3,0,1,0, ,0,1.87,.54,62.5,0,0,1,87.5,50,1,0,3, ,56.67,2.41,1.63,2.75,1,4,25,50,0,0, , ,66.67,83.33,54.17,54.17,24,98,0,78,3,-.0196415778754101,-1.27682783453968,-.544186508095953,-1.00039046566354,-.720618792569318,-.265706076647501,.866338130535813,-1.6314180958583,-1.54311006351146,.0866449721378285,-1.32937581224962,1,101.5,2,153.5,2,-.0196415778754101,-1.27682783453968,-.544186508095953,.0866449721378285,-1.32937581224962,-.0196415778754101,-1.27682783453968,-.544186508095953,.0866449721378285,-1.32937581224962,-1.29086128210557,.866338130535813,-.720618792569318,-.964513731551425
566,1,C,2,5,3.5,5,4.25,2,49,53,12,12,6,6,2,1,1,2.33,2.3,50,0,1,2,50,96.67,0,1,2,.04,93.33,.27,2.83,3.66,13,12,33.33,25,12,12,83.33,100,33.33,50,83.33,83.33,44,100,7,114,21,.846552006430169,.968963255145598,.929651951330585,1.72084334447022,1.10459808862488,-.961482726598457,-1.10627670753528,1.41074318434123,1.04672500811617,.215279430773218,-.578477856618975,0,150,2,7.5,1,.846552006430169,.968963255145598,.929651951330585,.215279430773218,-.578477856618975,.846552006430169,.968963255145598,.929651951330585,.215279430773218,-.578477856618975,.911386985607203,-1.10627670753528,1.10459808862488,1.03103191993428
588,0,C,3,6,2,2,2,1,51,53,8,8,2,2,0,0,0,2.1,1.73,62.5,0,0,1,62.5,60,0,0,1,1.56,53.33,2,2.11,1.97,7,8,0,16.67,1,3, ,66.67,33.33,66.67, ,58.33,25,78,3,75,4,-1.75202874648657,1.61061785219854,-.470494585124626,-.417310583483603,-.886909692274409,-.265706076647501,-.448738428178247,-.617364335791787,-1.02514304918594,-1.19969961421607,-1.00756240269363,1,101.5,2,111,2,-1.75202874648657,1.61061785219854,-.470494585124626,-1.19969961421607,-1.00756240269363,-1.75202874648657,1.61061785219854,-.470494585124626,-1.19969961421607,-1.00756240269363,.911386985607203,-.448738428178247,-.886909692274409,-.964513731551425
592,1,C,2,5,3,3,3,1,44,48,2,3,0,0,0, ,0,1.92,2.33,75,1,0,3,50,56.67,0,0,1,2.13,53.33,5.29,2.03,3.05,1,2,0,16.67,1,1, , ,58.33,33.33,37.5,41.67,15, , ,70,0,-.597103967412463,-.635173237486746,-1.20741381483789,-.611476184249521,-.886909692274409,.430070573303456,-1.10627670753528,-1.6314180958583,-2.06107707783699, , ,1,62.5,1,127,2,-.597103967412463,-.635173237486746,-1.20741381483789, , ,-.597103967412463,-.635173237486746,-1.20741381483789, , ,-.661647491330492,-1.10627670753528,-.886909692274409,-.964513731551425
604,0,C,1,5,1,2,1.5,1,46,49,4,14,0,2,0, ,0,1.46,2.02,62.5,0,0,1,87.5,63.33,1,1,4,1.95,83.33,.5,2.86,3.61,2,10,0,8.33,1,4, ,50,25,41.67,87.5,79.17,47,100,10,85,7,-2.32949113602362,.00648135956619147,1.15072772024457,-.223144982717684,.606721143400058,-.265706076647501,.866338130535813,-1.6314180958583,-1.02514304918594,.215279430773218,-.256664447062982,1,101.5,2,96,2,-2.32949113602362,.00648135956619147,1.15072772024457,.215279430773218,-.256664447062982,-2.32949113602362,.00648135956619147,1.15072772024457,.215279430773218,-.256664447062982,-.347040595942953,.866338130535813,.606721143400058,1.03103191993428
608,1,C,2,5,3.5,3.5,3.5,1,46,50,13,17,6,6,2,1,1,2.64,2.89,50,0,1,2,87.5,86.67,1,1,4,.4,96.67,.21,2.91,1.92,14,29,16.67,41.67,9,15,50,83.33,66.67,75,79.17,91.67,44,121,20,130,29,-.0196415778754101,.00648135956619147,.929651951330585,1.13776346229029,1.27088898832997,-.961482726598457,.866338130535813,1.41074318434123,1.04672500811617,1.56594124644481,.816046918123661,0,150,2,32.5,1,-.0196415778754101,.00648135956619147,.929651951330585,1.56594124644481,.816046918123661,-.0196415778754101,.00648135956619147,.929651951330585,1.56594124644481,.816046918123661,-.032433700555414,.866338130535813,1.27088898832997,1.03103191993428
633,0,C,2,3,3.5,3.5,3.5,1,47,50,3,6,5,5,2,1,1,1.96,1.67,50,0,0,1,50,43.33,0,1,2, ,80,.56,1.92,2.22,0,8,10,16.67,0,10, ,100, ,66.67,91.67,45.83,27,114,19,97,11,-.0196415778754101,.32730865809266,-.323110739181972,-1.38930474707756,.440928120640192,-.961482726598457,-1.10627670753528,.903716304307979,.52875799379064,1.11572064122095,.708775781604997,1,150,2,175.5,2,-.0196415778754101,.32730865809266,-.323110739181972,1.11572064122095,.708775781604997,-.0196415778754101,.32730865809266,-.323110739181972,1.11572064122095,.708775781604997,-.032433700555414,-1.10627670753528,.440928120640192,1.03103191993428
636,1,C,2,6,3.5, , ,1,43,48,11,14,1,2,0,0,0,2.67,2.22,50,0,0,1,50,50,0,0,1, ,50, ,2.88,3.05,2,6,0,33.33,2,0,83.33, , ,50,50,83.33,17,81,0,76,2, ,-.956000536013215,-1.06002996889524,-1.00039046566354,-1.05270271503428,-.961482726598457,-1.10627670753528,-1.12439121582504,-1.02514304918594,-1.00674792626298,-1.32937581224962,1,150,2,153.5,2, ,-.956000536013215,-1.06002996889524,-1.00674792626298,-1.32937581224962, ,-.956000536013215,-1.06002996889524,-1.00674792626298,-1.32937581224962,-.661647491330492,-1.10627670753528,-1.05270271503428,-.964513731551425
648,0,C,2,3,3,3,3,1,44,46,10,3,2,3,0,0,0,1.96,1.68,75,1,0,3,75,60,1,1,4,1.85,86.67,.33,1.92,3.08,6,12,8.33,33.33,1,4, ,66.67,33.33,58.33,75,79.17,18,112,16,105,12,-.597103967412463,-.635173237486746,-.986338045923914,-.417310583483603,.773012043105148,.430070573303456,.208799851178783,-.617364335791787,-.507176034860411,.987086182585556,.386962372049004,1,62.5,1,111,2,-.597103967412463,-.635173237486746,-.986338045923914,.987086182585556,.386962372049004,-.597103967412463,-.635173237486746,-.986338045923914,.987086182585556,.386962372049004,-1.29086128210557,.208799851178783,.773012043105148,1.03103191993428
652,1,C,2,5,4,3.5,3.75,2,45,49,2,0,1,2,0,0,0,2.67,2.75,87.5,1,1,4,75,90,1,1,4,.35,93.33,.28,2.94,4.41,1, ,8.33,25,0,3, ,66.67,66.67,75,75,41.67,45,103,2,73,1,.269089616893116,-.314345938960277,1.00334387430191,1.3319290630562,1.10459808862488,1.12584722325441,.208799851178783,-1.12439121582504,-1.02514304918594,.408231118726303,-1.1148335392123,0,31,1,24,1,.269089616893116,-.314345938960277,1.00334387430191,.408231118726303,-1.1148335392123,.269089616893116,-.314345938960277,1.00334387430191,.408231118726303,-1.1148335392123,-.347040595942953,.208799851178783,1.10459808862488,1.03103191993428
659,1,C, , , , , ,0,50,52,12,6,6,0,3,1,0,1.75,2.62,50,0,1,2,62.5,76.67,0,0,1,.74,50, ,3.58,2.22,11,2,16.67,0,1,1, , ,75,25,50,58.33,34,70,6,77,5, ,1.28979055367207,.192732721617316,.55468358011035,-1.05270271503428,-.961482726598457,-.448738428178247,1.41074318434123,-2.06107707783699,-1.71423744875763,-.685748993137639,0,150,2,61,1, ,1.28979055367207,.192732721617316,-1.71423744875763,-.685748993137639, ,1.28979055367207,.192732721617316,-1.71423744875763,-.685748993137639,.596780090219664,-.448738428178247,-1.05270271503428,-.964513731551425
665,1,C,3,2,1,1,1,1,47,50,0,10,1,4,1,0,1,2.38,2.1,62.5,0,0,1,50,36.67,0,0,1, ,40, ,3.11,2.83,0,11,0,8.33,2,10,50,66.67,75,66.67,83.33,87.5,43,85,7,110,16,-2.90695352556067,.32730865809266,.855960028359258,-1.77763594860939,-1.5505796602591,-.265706076647501,-1.10627670753528,-1.12439121582504,.0107909794651147,-.749479008992204,-.578477856618975,1,101.5,2,186,2,-2.90695352556067,.32730865809266,.855960028359258,-.749479008992204,-.578477856618975,-2.90695352556067,.32730865809266,.855960028359258,-.749479008992204,-.578477856618975,-.032433700555414,-1.10627670753528,-1.5505796602591,-.964513731551425
667,1,C,2,3,1,1,1,1,45,48,0,10,0,1,0, ,0,2.32,1.46,50,0,0,1,62.5,53.33,0,0,1,4.72,60,2.47,1.47,.67,1,8,16.67,16.67,2,2, ,50,75,25,37.5,75,15,70,1,89,7,-2.90695352556067,-.314345938960277,-1.20741381483789,-.80622486489762,-.554825769809453,-.961482726598457,-.448738428178247,-1.6314180958583,-1.54311006351146,-1.71423744875763,-1.22210467573096,1,150,2,141.5,2,-2.90695352556067,-.314345938960277,-1.20741381483789,-1.71423744875763,-1.22210467573096,-2.90695352556067,-.314345938960277,-1.20741381483789,-1.71423744875763,-1.22210467573096,-.661647491330492,-.448738428178247,-.554825769809453,-.964513731551425
677,0,C, , ,2,3,2.5,1,47,49,1,8,2,2,0,0,0,.65,2,62.5,0,0,1,75,43.33,1,0,3, ,56.67, ,2.49,1.92,1,4,0,8.33,0,0, , ,58.33,66.67,62.5,50,18,87,4,77,4,-1.17456635694952,.32730865809266,-.986338045923914,-1.38930474707756,-.720618792569318,-.265706076647501,.208799851178783,-.617364335791787,-1.02514304918594,-.620844550356815,-.900291266174967,1,101.5,2,175.5,2,-1.17456635694952,.32730865809266,-.986338045923914,-.620844550356815,-.900291266174967,-1.17456635694952,.32730865809266,-.986338045923914,-.620844550356815,-.900291266174967,-.347040595942953,.208799851178783,-.720618792569318,-.964513731551425
703,1,C,2,5,5,4,4.5,2,39,43,6,10,3,6,1,0,1,2.03,2.35,37.5,0,0,1,75,56.67,1,0,3,1.78,66.67,.86,3.55,2.72,7, ,16.67, ,0, , , , , , , ,18, ,1, , ,1.13528320119869,-2.23930973011909,-.986338045923914,-.611476184249521,-.222741847344496,-1.65725937654941,.208799851178783,-.110337455758532,1.04672500811617, ,-1.22210467573096,1,177.5,2,127,2,1.13528320119869,-2.23930973011909,-.986338045923914, ,-1.22210467573096,1.13528320119869,-2.23930973011909,-.986338045923914, ,-1.22210467573096,-2.23468196826819,.208799851178783,-.222741847344496,-.964513731551425
722,1,C, , , , , ,0,47, ,13, ,2, , ,0, ,1.67, ,50,0,0,1, ,53.33, ,0, ,4.29,0, ,1.42, ,5, , , , , , , , , , , , , , , , , ,.32730865809266, ,-.80622486489762,-3.54208744115839,-.961482726598457, ,-.617364335791787, , , ,1,150,2,141.5,2, ,.32730865809266, , , , ,.32730865809266, , , , , ,-3.54208744115839,-.964513731551425
743,0,C,2,6,3, , ,1,41,45,2,10,0,1,0, ,0,1.54,1.83,50,0,1,2,50,70,0,0,1,.77,66.67,1.32,2.49,2.33,2,2,0,16.67,1,1, , ,41.67,25,54.17,62.5,15,105,0,82,3, ,-1.59765513306615,-1.20741381483789,.165769298696333,-.222741847344496,-.961482726598457,-1.10627670753528,-1.6314180958583,-1.54311006351146,.536865577361692,-1.32937581224962,0,150,2,78.5,1, ,-1.59765513306615,-1.20741381483789,.536865577361692,-1.32937581224962, ,-1.59765513306615,-1.20741381483789,.536865577361692,-1.32937581224962,-1.60546817749311,-1.10627670753528,-.222741847344496,-.964513731551425
776,1,C,2,3,3,2,2.5,1,41,44,0,5,2,1,0,0,0,1.09,1.67,50,0,0,1,37.5,40,0,0,1, ,66.67,.93,3.08,3.74,3,6,16.67,12.5,1,2, , ,50,75,54.17,50,15,82,6,78,3,-1.17456635694952,-1.59765513306615,-1.20741381483789,-1.58347034784347,-.222741847344496,-.961482726598457,-1.76381498689231,-.617364335791787,-1.54311006351146,-.942430696945289,-.685748993137639,1,150,2,182,2,-1.17456635694952,-1.59765513306615,-1.20741381483789,-.942430696945289,-.685748993137639,-1.17456635694952,-1.59765513306615,-1.20741381483789,-.942430696945289,-.685748993137639,-1.92007507288065,-1.76381498689231,-.222741847344496,-.964513731551425
779,0,C,2,5,3,3.5,3.25,1,49,52,11,20,6,5,2,1,1,1.76,2.72,50,0, , ,50, ,0,0,1, ,50, ,2.33,1.3,11,11,8.33,25,8,8,66.67,33.33,16.67,33.33,83.33,54.17,17,83,20,100,14,-.308372772643936,.968963255145598,-1.06002996889524, ,-1.05270271503428,-.961482726598457,-1.10627670753528,1.41074318434123,.52875799379064,-.878113467627594,.816046918123661, ,150,2, , ,-.308372772643936,.968963255145598,-1.06002996889524,-.878113467627594,.816046918123661,-.308372772643936,.968963255145598,-1.06002996889524,-.878113467627594,.816046918123661,.596780090219664,-1.10627670753528,-1.05270271503428,-.964513731551425
832,0,C, , , , , ,0,48,52,10,12,2,4,1,0,1,1.82,1.71,62.5,0,0,1,50,53.33,0,1,2,5.08,76.67,.64,2.05,4.41,4,10,41.67,50,1,4, ,83.33,66.67,50,79.17,79.17,15,90,13,91,10, ,.648135956619129,-1.20741381483789,-.80622486489762,.275135097880326,-.265706076647501,-1.10627670753528,-.617364335791787,.0107909794651147,-.42789286240373,.065148962493011,1,101.5,2,141.5,2, ,.648135956619129,-1.20741381483789,-.42789286240373,.065148962493011, ,.648135956619129,-1.20741381483789,-.42789286240373,.065148962493011,.596780090219664,-1.10627670753528,.275135097880326,1.03103191993428
836,1,C,2,5,4,4,4,2,48,51,13,14,5,6,2,1,1,3.22,1.98,100,1,1,4,100,76.67,1,1,4,.84,86.67,.38,1.17,3.55,5,2, ,41.67,9,10,100,100,55.56,50,79.17,87.5,27,112,13,100,14,.557820811661642,.648135956619129,-.323110739181972,.55468358011035,.773012043105148,1.82162387320537,1.52387640989284,.903716304307979,1.04672500811617,.987086182585556,.065148962493011,0,9,1,61,1,.557820811661642,.648135956619129,-.323110739181972,.987086182585556,.065148962493011,.557820811661642,.648135956619129,-.323110739181972,.987086182585556,.065148962493011,.282173194832125,1.52387640989284,.773012043105148,1.03103191993428
846,1,C, , , , , ,0,50, ,2, ,2, , ,0, ,2.64, ,62.5,0,1,2, ,86.67, , , ,.39, , ,3.58, , , , , , , , , , , , , , , , , , , ,1.28979055367207, ,1.13776346229029, ,-.265706076647501, ,-.617364335791787, , , ,0,101.5,2,32.5,1, ,1.28979055367207, , , , ,1.28979055367207, , , , , , , 
853,1,C,2,5,3,2,2.5,1,50,52,4,4,2,2,0,0,0,1.96,2.19,62.5,0,0,1,75,60,1,0,3,1.55,60,2.15,1.92,1.66,2,5,8.33,0,3,5,50,16.67,44.44,25,75,66.67,15,87,2,75,4,-1.17456635694952,1.28979055367207,-1.20741381483789,-.417310583483603,-.554825769809453,-.265706076647501,.208799851178783,-.617364335791787,-1.02514304918594,-.620844550356815,-1.1148335392123,1,101.5,2,111,2,-1.17456635694952,1.28979055367207,-1.20741381483789,-.620844550356815,-1.1148335392123,-1.17456635694952,1.28979055367207,-1.20741381483789,-.620844550356815,-1.1148335392123,.596780090219664,.208799851178783,-.554825769809453,-.964513731551425
884,0,C,2,5,3.5,3.5,3.5,1,44,46,4,10,2,3,0,0,0,1.98,1.98,50,0,1,2,100,76.67,1,1,4,.66,93.33,.27,3.08,2.3,4,12,8.33,50,1,6, ,66.67,66.67,75,58.33,79.17,44,110,5,83,5,-.0196415778754101,-.635173237486746,.929651951330585,.55468358011035,1.10459808862488,-.961482726598457,1.52387640989284,-.617364335791787,-.507176034860411,.858451723950166,-.793020129656303,0,150,2,61,1,-.0196415778754101,-.635173237486746,.929651951330585,.858451723950166,-.793020129656303,-.0196415778754101,-.635173237486746,.929651951330585,.858451723950166,-.793020129656303,-1.29086128210557,1.52387640989284,1.10459808862488,1.03103191993428
907,0,C,2,5,3.5,3.5,3.5,1,48,50,10,19,4,4,2,1,1,1.67,2.97,87.5,1,1,4,100,76.67,1,1,4,.56,86.67,.38,1.17,3.24,13,15,8.33,41.67,2,3, ,33.33,75,83.33,87.5,83.33,44,121,8,108,15,-.0196415778754101,.648135956619129,.929651951330585,.55468358011035,.773012043105148,1.12584722325441,1.52387640989284,.396689424274724,.0107909794651147,1.56594124644481,-.47120672010031,0,31,1,61,1,-.0196415778754101,.648135956619129,.929651951330585,1.56594124644481,-.47120672010031,-.0196415778754101,.648135956619129,.929651951330585,1.56594124644481,-.47120672010031,-.032433700555414,1.52387640989284,.773012043105148,1.03103191993428
917,0,C, ,3,3,2,2.5,1,44,46,1, ,2,2,0,0,0,2.01,1.73,62.5,0,1,2,37.5,80,0,0,1,.51,63.33,1.49,1.92,1.92,2,3,0,25,0,1, , ,58.33,58.33,70.83,70.83,38,92,0,83,5,-1.17456635694952,-.635173237486746,.487500413502624,.748849180876269,-.389032747049587,-.265706076647501,-1.76381498689231,-.617364335791787,-1.02514304918594,-.299258403768341,-1.32937581224962,0,101.5,2,52,1,-1.17456635694952,-.635173237486746,.487500413502624,-.299258403768341,-1.32937581224962,-1.17456635694952,-.635173237486746,.487500413502624,-.299258403768341,-1.32937581224962,-1.29086128210557,-1.76381498689231,-.389032747049587,-.964513731551425
923,0,C, ,6,5,4,4.5,2,50,53,10,11,4,5,2,1,1,2.04,2.35,62.5,0,1,2,62.5,83.33,0,0,1,.47,70,1.49,2.99,1.92,4,11,8.33,16.67,10,11,66.67,66.67,58.33,25,79.17,83.33,45,94,25,97,13,1.13528320119869,1.28979055367207,1.00334387430191,.943014781642187,-.0569488245846305,-.265706076647501,-.448738428178247,.396689424274724,.52875799379064,-.170623945132951,1.35240260071698,0,101.5,2,42,1,1.13528320119869,1.28979055367207,1.00334387430191,-.170623945132951,1.35240260071698,1.13528320119869,1.28979055367207,1.00334387430191,-.170623945132951,1.35240260071698,.911386985607203,-.448738428178247,-.0569488245846305,-.964513731551425
956,0,C,2,3,3.5,2,2.75,1,39,43,0,4,0,1,0, ,0,1.92,.84,50,0,0,1,62.5,53.33,0,0,1,8.13,43.33, ,3.58,1.92,2,12,16.67,16.67,1,3, ,66.67,25,33.33,54.17,54.17,13,81,0,76,0,-.885835162180989,-2.23930973011909,-1.35479766078055,-.80622486489762,-1.38478663749923,-.961482726598457,-.448738428178247,-1.6314180958583,-1.54311006351146,-1.00674792626298,-1.32937581224962,1,150,2,141.5,2,-.885835162180989,-2.23930973011909,-1.35479766078055,-1.00674792626298,-1.32937581224962,-.885835162180989,-2.23930973011909,-1.35479766078055,-1.00674792626298,-1.32937581224962,-2.23468196826819,-.448738428178247,-1.38478663749923,-.964513731551425
979,0,C, , , , , ,0,42,45,12,12,5,6,2,1,1,2.27,2.3,37.5,0,1,2,62.5,83.33,0,1,2,.49,73.33,.61,2.86,1.63,6,12,0,33.33,4,8,66.67,50,54.55,75,41.67,70.83,45,133,12,95,16, ,-1.27682783453968,1.00334387430191,.943014781642187,.108844198175235,-1.65725937654941,-.448738428178247,.903716304307979,1.04672500811617,2.33774799825715,-.0421221740256533,0,177.5,2,42,1, ,-1.27682783453968,1.00334387430191,2.33774799825715,-.0421221740256533, ,-1.27682783453968,1.00334387430191,2.33774799825715,-.0421221740256533,-1.60546817749311,-.448738428178247,.108844198175235,1.03103191993428
985,1,C, , , , , ,0,48,52,9,11,3,6,1,0,1,1.48,1.73,37.5,0,0,1,62.5,53.33,0,0,1,2.81,50, ,2.49,2.75,9,19,8.33, ,9,11,33.33,66.67,50,50,83.33,75,32,83,21,91,10, ,.648135956619129,.0453488756746625,-.80622486489762,-1.05270271503428,-1.65725937654941,-.448738428178247,-.110337455758532,1.04672500811617,-.878113467627594,.923318054642325,1,177.5,2,141.5,2, ,.648135956619129,.0453488756746625,-.878113467627594,.923318054642325, ,.648135956619129,.0453488756746625,-.878113467627594,.923318054642325,.596780090219664,-.448738428178247,-1.05270271503428,-.964513731551425
